date,key,value
05/17/15,Lindsey Graham,0.754770272
05/24/15,Lindsey Graham,0.346088134
05/31/15,Lindsey Graham,2.842906176
06/07/15,Lindsey Graham,1.658138918
06/14/15,Lindsey Graham,1.150517828
06/21/15,Lindsey Graham,0.706329135
06/28/15,Lindsey Graham,0.587930866
07/05/15,Lindsey Graham,0.433444035
07/12/15,Lindsey Graham,0.521211466
07/19/15,Lindsey Graham,3.558104754
07/26/15,Lindsey Graham,0.547839091
08/02/15,Lindsey Graham,1.515274746
08/09/15,Lindsey Graham,0.411408254
08/16/15,Lindsey Graham,0.341683424
08/23/15,Lindsey Graham,0.396900536
08/30/15,Lindsey Graham,0.300200527
09/06/15,Lindsey Graham,0.322512076
09/13/15,Lindsey Graham,1.560997822
09/20/15,Lindsey Graham,0.423573795
09/27/15,Lindsey Graham,0.251858979
10/04/15,Lindsey Graham,0.431436715
10/11/15,Lindsey Graham,0.232265136
10/18/15,Lindsey Graham,0.215571304
10/25/15,Lindsey Graham,0.885845613
11/01/15,Lindsey Graham,0.348215352
11/08/15,Lindsey Graham,0.510903248
11/15/15,Lindsey Graham,0.439847876
11/22/15,Lindsey Graham,0.211553453
11/29/15,Lindsey Graham,0.278129024
12/06/15,Lindsey Graham,0.793674648
12/13/15,Lindsey Graham,1.194101448
12/20/15,Lindsey Graham,1.559145609
12/27/15,Lindsey Graham,0.198661367
01/03/16,Lindsey Graham,0.157042773
01/10/16,Lindsey Graham,0.422152197
01/17/16,Lindsey Graham,0.28253411
01/24/16,Lindsey Graham,0.183931347
01/31/16,Lindsey Graham,0.23159325
02/07/16,Lindsey Graham,0.371240901
02/14/16,Lindsey Graham,0.473104881
02/21/16,Lindsey Graham,1.067614141
02/28/16,Lindsey Graham,0.818010271
03/06/16,Lindsey Graham,0.462928758
03/13/16,Lindsey Graham,0.595324608
03/20/16,Lindsey Graham,1.217952664
03/27/16,Lindsey Graham,0.416705312
04/03/16,Lindsey Graham,0
12/28/14,Mike Huckabee,0
01/04/15,Mike Huckabee,1.131860657
01/11/15,Mike Huckabee,0.795448171
01/18/15,Mike Huckabee,1.343418768
01/25/15,Mike Huckabee,0.749188558
02/01/15,Mike Huckabee,0.811385952
02/08/15,Mike Huckabee,0.347151594
02/15/15,Mike Huckabee,0.309915089
02/22/15,Mike Huckabee,0.310943691
03/01/15,Mike Huckabee,0.337814669
03/08/15,Mike Huckabee,0.318333791
03/15/15,Mike Huckabee,0.277935969
03/22/15,Mike Huckabee,0.297624811
03/29/15,Mike Huckabee,0.345770219
04/05/15,Mike Huckabee,0.248482395
04/12/15,Mike Huckabee,0.433138348
04/19/15,Mike Huckabee,0.373660026
04/26/15,Mike Huckabee,0.284450269
05/03/15,Mike Huckabee,2.336907445
05/10/15,Mike Huckabee,0.548269702
05/17/15,Mike Huckabee,0.954058453
05/24/15,Mike Huckabee,0.942502734
05/31/15,Mike Huckabee,1.104778529
06/07/15,Mike Huckabee,0.353832799
06/14/15,Mike Huckabee,0.365868778
06/21/15,Mike Huckabee,0.896663274
06/28/15,Mike Huckabee,0.794936438
07/05/15,Mike Huckabee,0.38462504
07/12/15,Mike Huckabee,0.280920666
07/19/15,Mike Huckabee,0.297055673
07/26/15,Mike Huckabee,2.121716024
08/02/15,Mike Huckabee,2.520488939
08/09/15,Mike Huckabee,0.760044666
08/16/15,Mike Huckabee,0.858964893
08/23/15,Mike Huckabee,0.41601213
08/30/15,Mike Huckabee,0.722087996
09/06/15,Mike Huckabee,2.779988718
09/13/15,Mike Huckabee,1.978001358
09/20/15,Mike Huckabee,0.95708282
09/27/15,Mike Huckabee,0.597179179
10/04/15,Mike Huckabee,0.446312848
10/11/15,Mike Huckabee,1.305857834
10/18/15,Mike Huckabee,0.428095466
10/25/15,Mike Huckabee,1.035813857
11/01/15,Mike Huckabee,0.572122842
11/08/15,Mike Huckabee,0.611259813
11/15/15,Mike Huckabee,0.553164467
11/22/15,Mike Huckabee,0.421356957
11/29/15,Mike Huckabee,0.389530724
12/06/15,Mike Huckabee,0.361579786
12/13/15,Mike Huckabee,0.671197036
12/20/15,Mike Huckabee,0.30429223
12/27/15,Mike Huckabee,0.292983861
01/03/16,Mike Huckabee,0.321209789
01/10/16,Mike Huckabee,0.451247841
01/17/16,Mike Huckabee,0.390075238
01/24/16,Mike Huckabee,1.188546123
01/31/16,Mike Huckabee,1.661113306
02/07/16,Mike Huckabee,0.374061311
02/14/16,Mike Huckabee,0.224091058
02/21/16,Mike Huckabee,0.458418693
02/28/16,Mike Huckabee,0.708455564
03/06/16,Mike Huckabee,0.278314554
03/13/16,Mike Huckabee,0.334792533
03/20/16,Mike Huckabee,0.174652447
03/27/16,Mike Huckabee,0.341488641
04/03/16,Mike Huckabee,0
12/28/14,Bobby Jindal,0
01/04/15,Bobby Jindal,0.108609136
01/11/15,Bobby Jindal,0.193124285
01/18/15,Bobby Jindal,1.281558263
01/25/15,Bobby Jindal,0.557062245
02/01/15,Bobby Jindal,0.832203388
02/08/15,Bobby Jindal,0.679595402
02/15/15,Bobby Jindal,0.239623881
02/22/15,Bobby Jindal,0.416030856
03/01/15,Bobby Jindal,0.203839014
03/08/15,Bobby Jindal,0.208208372
03/15/15,Bobby Jindal,0.212868657
03/22/15,Bobby Jindal,0.287906672
03/29/15,Bobby Jindal,0.156460077
04/05/15,Bobby Jindal,0.26976089
04/12/15,Bobby Jindal,0.286183272
04/19/15,Bobby Jindal,0.58207084
04/26/15,Bobby Jindal,0.24653874
05/03/15,Bobby Jindal,0.175873304
05/10/15,Bobby Jindal,0.17810416
05/17/15,Bobby Jindal,0.641121604
05/24/15,Bobby Jindal,0.375760802
05/31/15,Bobby Jindal,0.412558477
06/07/15,Bobby Jindal,0.239943031
06/14/15,Bobby Jindal,0.381120051
06/21/15,Bobby Jindal,4.822205613
06/28/15,Bobby Jindal,2.53409458
07/05/15,Bobby Jindal,1.066451489
07/12/15,Bobby Jindal,0.575582733
07/19/15,Bobby Jindal,1.100962652
07/26/15,Bobby Jindal,0.698410453
08/02/15,Bobby Jindal,1.36548222
08/09/15,Bobby Jindal,0.58712598
08/16/15,Bobby Jindal,0.587563237
08/23/15,Bobby Jindal,0.846641962
08/30/15,Bobby Jindal,0.475417046
09/06/15,Bobby Jindal,1.01949464
09/13/15,Bobby Jindal,1.698545587
09/20/15,Bobby Jindal,0.585568732
09/27/15,Bobby Jindal,0.445411946
10/04/15,Bobby Jindal,0.487552746
10/11/15,Bobby Jindal,0.451039548
10/18/15,Bobby Jindal,0.370162398
10/25/15,Bobby Jindal,0.562608926
11/01/15,Bobby Jindal,0.772422087
11/08/15,Bobby Jindal,0.817902435
11/15/15,Bobby Jindal,2.235319127
11/22/15,Bobby Jindal,0.789180209
11/29/15,Bobby Jindal,0.213818696
12/06/15,Bobby Jindal,0.187473792
12/13/15,Bobby Jindal,0.189767974
12/20/15,Bobby Jindal,0.212651486
12/27/15,Bobby Jindal,0.153070624
01/03/16,Bobby Jindal,0.148508767
01/10/16,Bobby Jindal,0.449159504
01/17/16,Bobby Jindal,0.160611713
01/24/16,Bobby Jindal,0.143793064
01/31/16,Bobby Jindal,0.224326451
02/07/16,Bobby Jindal,0.36111464
02/14/16,Bobby Jindal,0.216954588
02/21/16,Bobby Jindal,0.165232279
02/28/16,Bobby Jindal,0.360030636
03/06/16,Bobby Jindal,0.274507799
03/13/16,Bobby Jindal,0.192717398
03/20/16,Bobby Jindal,0.17356573
03/27/16,Bobby Jindal,0.107742388
04/03/16,Bobby Jindal,0
12/28/14,John Kasich,0
01/04/15,John Kasich,0.111523559
01/11/15,John Kasich,0.156253098
01/18/15,John Kasich,0.146033567
01/25/15,John Kasich,0.21770016
02/01/15,John Kasich,0.165474254
02/08/15,John Kasich,0.12116818
02/15/15,John Kasich,0.130565129
02/22/15,John Kasich,0.16963826
03/01/15,John Kasich,0.107018837
03/08/15,John Kasich,0.128647492
03/15/15,John Kasich,0.150276147
03/22/15,John Kasich,0.256209824
03/29/15,John Kasich,0.138641431
04/05/15,John Kasich,0.136805362
04/12/15,John Kasich,0.202307222
04/19/15,John Kasich,0.343672077
04/26/15,John Kasich,0.18842619
05/03/15,John Kasich,0.173592543
05/10/15,John Kasich,0.123790988
05/17/15,John Kasich,0.185422461
05/24/15,John Kasich,0.251193772
05/31/15,John Kasich,0.223878493
06/07/15,John Kasich,0.195876844
06/14/15,John Kasich,0.281035677
06/21/15,John Kasich,0.251908609
06/28/15,John Kasich,0.514986439
07/05/15,John Kasich,0.332203667
07/12/15,John Kasich,0.326703129
07/19/15,John Kasich,3.316225854
07/26/15,John Kasich,0.93610033
08/02/15,John Kasich,5.038436396
08/09/15,John Kasich,1.64768922
08/16/15,John Kasich,1.192614299
08/23/15,John Kasich,0.757177647
08/30/15,John Kasich,0.627858206
09/06/15,John Kasich,0.587859728
09/13/15,John Kasich,2.620221144
09/20/15,John Kasich,0.841817057
09/27/15,John Kasich,0.528135552
10/04/15,John Kasich,0.693409097
10/11/15,John Kasich,0.561390231
10/18/15,John Kasich,0.395844813
10/25/15,John Kasich,2.345655913
11/01/15,John Kasich,0.730316018
11/08/15,John Kasich,2.03743094
11/15/15,John Kasich,0.883757917
11/22/15,John Kasich,0.82235572
11/29/15,John Kasich,0.526737005
12/06/15,John Kasich,0.555600796
12/13/15,John Kasich,1.261001061
12/20/15,John Kasich,0.471068263
12/27/15,John Kasich,0.461671017
01/03/16,John Kasich,0.480517862
01/10/16,John Kasich,1.211338856
01/17/16,John Kasich,1.327794508
01/24/16,John Kasich,1.731873285
01/31/16,John Kasich,2.210324456
02/07/16,John Kasich,11.592816
02/14/16,John Kasich,6.528277862
02/21/16,John Kasich,8.176645843
02/28/16,John Kasich,11.63350343
03/06/16,John Kasich,10.96245618
03/13/16,John Kasich,18.52505611
03/20/16,John Kasich,6.558439977
03/27/16,John Kasich,5.29983823
04/03/16,John Kasich,4.345450202
12/28/14,George Pataki,0
01/04/15,George Pataki,0
01/11/15,George Pataki,0
01/18/15,George Pataki,0
01/25/15,George Pataki,0
02/01/15,George Pataki,0.178036266
02/08/15,George Pataki,0
02/15/15,George Pataki,0
02/22/15,George Pataki,0
03/01/15,George Pataki,0
03/08/15,George Pataki,0
03/15/15,George Pataki,0
03/22/15,George Pataki,0
03/29/15,George Pataki,0
04/05/15,George Pataki,0
04/12/15,George Pataki,0
04/19/15,George Pataki,0
04/26/15,George Pataki,0
05/03/15,George Pataki,0
05/10/15,George Pataki,0.114273865
05/17/15,George Pataki,0.120240205
05/24/15,George Pataki,1.318584806
05/31/15,George Pataki,0.264583784
06/07/15,George Pataki,0.159549678
06/14/15,George Pataki,0.160011601
06/21/15,George Pataki,0.124342408
06/28/15,George Pataki,0.186095475
07/05/15,George Pataki,0.217911125
07/12/15,George Pataki,0.120828408
07/19/15,George Pataki,0.130238316
07/26/15,George Pataki,0.14471726
08/02/15,George Pataki,0.475967326
08/09/15,George Pataki,0.13328312
08/16/15,George Pataki,0.117454309
08/23/15,George Pataki,0.110361951
08/30/15,George Pataki,0.117643639
09/06/15,George Pataki,0.124925326
09/13/15,George Pataki,0.78612085
09/20/15,George Pataki,0.203642895
09/27/15,George Pataki,0.123199059
10/04/15,George Pataki,0.106659078
